t_int_k,log_g_cgs,mass_mjup,req_rjup,age_myr,metallicity_solar_dex,f070w_jy_10pc,f090w_jy_10pc,f115w_jy_10pc,f140m_jy_10pc,f150w_jy_10pc,f150w2_jy_10pc,f162m_jy_10pc,f164n_jy_10pc,f182m_jy_10pc,f187n_jy_10pc,f200w_jy_10pc,f210m_jy_10pc,f212n_jy_10pc,f250m_jy_10pc,f277w_jy_10pc,f300m_jy_10pc,f322w2_jy_10pc,f323n_jy_10pc,f335m_jy_10pc,f356w_jy_10pc,f360m_jy_10pc,f405n_jy_10pc,f410m_jy_10pc,f430m_jy_10pc,f444w_jy_10pc,f460m_jy_10pc,f466n_jy_10pc,f470n_jy_10pc,f480m_jy_10pc,f560w_jy_10pc,f770w_jy_10pc,f1000w_jy_10pc,f1065c_jy_10pc,f1130w_jy_10pc,f1140c_jy_10pc,f1280w_jy_10pc,f1500w_jy_10pc,f1550c_jy_10pc,f1800w_jy_10pc,f2100w_jy_10pc,f2300c_jy_10pc,f2550w_jy_10pc
2000.0,4.7497,37.34571059764601,1.2757549096402394,114.02497875611697,0.5,0.0006096060661654899,0.00802264767472957,0.029507235307041732,0.018244143519240356,0.0270469214659841,0.031162048560192588,0.04302487725406636,0.0468623259033728,0.02652988454579973,0.020395699280888076,0.03057933523222779,0.0366624159202062,0.04148754342568685,0.019357495189065026,0.016578539943891652,0.01646417296728804,0.023374079670587636,0.02399014981045719,0.026849284698908085,0.03094050800486394,0.03307694567639922,0.032435894561565703,0.029979644592576942,0.0180357630083077,0.021010479308243603,0.01323610488743849,0.013789771821772476,0.014140257558054554,0.013513179945581202,0.012648707800621268,0.008318468952337248,0.007827688955287508,0.007216639315657592,0.006232118749798306,0.006252237687947011,0.0047166985408917195,0.0032280510927193942,0.00296579330181428,0.0022669526025945862,0.0017299877981545963,0.0014432544990606825,0.001591251990786502
200.0,5.0,27.163373795146175,0.8154711016617244,120503.5940371796,0.5,3.196686154267325e-09,1.976969640111865e-09,2.00170465898996e-11,1.145249207707884e-14,7.580537491482196e-11,2.820330473801536e-11,1.6614986777666552e-10,2.1762059831857282e-13,1.3567505302998644e-13,1.1035702899640122e-13,1.217306665354474e-13,1.5523870099580856e-13,1.546322232249699e-13,6.223002851691593e-12,2.577507869970535e-11,2.6418003902640628e-11,5.56160319597593e-09,6.597812965139546e-15,1.431858163786477e-11,7.956095729300199e-09,2.7027134319428192e-09,1.6807379257087356e-07,1.0332371194936298e-06,4.165815197379615e-06,3.4490540481442064e-06,6.593256931185154e-06,4.639807899821258e-06,5.221556720489592e-06,3.3674410363771185e-06,3.796645079222197e-07,4.95792553906303e-07,2.772043237577703e-07,3.418219914176578e-07,8.922776195878265e-07,8.980489305127518e-07,2.879386737807975e-06,5.300294488357959e-06,5.089791592468075e-06,7.638357835776903e-06,1.3234270283674057e-05,1.5233510631495688e-05,1.4965802167536558e-05
225.0,5.0,27.4357408289579,0.8193635651541431,95719.40712948442,0.5,3.961867983703258e-09,5.606605516476989e-09,2.1057169839117587e-10,1.6799640954848186e-13,4.231555097166164e-10,1.905022019927714e-10,9.281111710201677e-10,1.7750067135006572e-12,1.171655673911302e-12,3.200368594586525e-13,2.1018416802643523e-12,4.0132849826274095e-12,5.1915853710635414e-12,3.092430870441562e-11,8.439175140304753e-11,1.6028762722942956e-10,2.0412678712552897e-08,1.0427975448505084e-13,9.549925860214357e-11,3.125359643613348e-08,1.33229377897694e-08,5.025739801095918e-07,2.1512951592891952e-06,7.865023054586579e-06,6.2445335028050225e-06,1.161181211200939e-05,8.074209243845899e-06,9.338991927414307e-06,5.907449258672257e-06,5.442519578332047e-07,8.96602612564298e-07,4.993441887213501e-07,5.718735365066641e-07,1.6908302148684115e-06,1.717908387157588e-06,4.968210633313915e-06,9.951762431696445e-06,9.740920524918572e-06,1.3421467373834884e-05,2.0440899360023826e-05,2.2563163996281514e-05,2.1493146554191765e-05
250.0,5.0,27.69763220762302,0.8242291445196666,76383.57835776891,0.5,5.1665424256694995e-09,1.9824397628726418e-08,5.151100224595076e-09,7.486864962362676e-12,4.276613474797278e-09,2.9716660317380213e-09,9.386420366721371e-09,5.713470640013362e-11,3.305978310704331e-11,4.336107094491869e-12,1.3483418052460844e-10,2.982634245778765e-10,4.998043135782388e-10,3.655947916131249e-10,7.500668987360685e-10,1.871543819721603e-09,1.200051820204265e-07,5.49414351962143e-12,1.380384264602884e-09,1.969699614899923e-07,1.0665961212302591e-07,2.303562500117536e-06,6.153185387288107e-06,1.892343618644976e-05,1.506954015226354e-05,2.6921546240752868e-05,1.920436713943352e-05,2.2516454167446177e-05,1.4948582065638269e-05,1.1716556739113034e-06,2.0286167169662914e-06,1.7705165878957498e-06,1.7334048205889326e-06,5.637674531352636e-06,5.82907978867234e-06,1.1290157487941928e-05,2.297735319360638e-05,2.294034790669746e-05,2.791258123343472e-05,3.3235330357747745e-05,3.37287308658869e-05,3.0464917052573238e-05
275.0,5.0,27.959523586288135,0.8281216080120852,61376.200516479454,0.5,6.02837138922465e-09,3.794023355328961e-08,3.150648832972392e-08,6.319751475952437e-11,1.5645880180405525e-08,1.5424105957495943e-08,3.435579478998737e-08,4.916997641778741e-10,2.374105422734956e-10,4.090722316216666e-11,1.3326005862775775e-09,3.0276104809231267e-09,5.604024173641854e-09,1.8001139604180113e-09,3.1138665771825614e-09,7.79112191113093e-09,3.2255219376890824e-07,5.037325327855019e-11,6.12209409068257e-09,5.447534633275433e-07,3.29989407910835e-07,5.49287859196048e-06,1.1595780877260875e-05,3.16592046343224e-05,2.56684710166787e-05,4.449385139745806e-05,3.252370400952974e-05,3.7948970620763454e-05,2.6405840763127368e-05,2.1374698622104987e-06,3.2711465401826666e-06,3.836189038050271e-06,3.3946890538007895e-06,1.1117317272815913e-05,1.1574440320922367e-05,1.7705165878957486e-05,3.4617842683755835e-05,3.453822385498234e-05,3.9518458892843684e-05,4.116233473027655e-05,3.9774066910502776e-05,3.487385841352184e-05
300.0,5.0,28.221414964953254,0.8310409556313993,49545.019080479055,0.5,6.94864300748828e-09,6.686517721976376e-08,1.4591502033476564e-07,3.66690788203697e-10,4.654789007046164e-08,6.499800096830261e-08,1.0223509385032294e-07,2.916083798521231e-09,1.2413664394960415e-09,3.0542177726121444e-10,8.207294171789756e-09,1.882781836734674e-08,3.7076608400031144e-08,7.0876130645118385e-09,1.0794437099844536e-08,2.6151704481380007e-08,7.241024217924128e-07,3.2923045333340707e-10,2.051162178825566e-08,1.2462351604865136e-06,8.226213938831098e-07,1.1251229929657668e-05,2.0030878652699918e-05,4.9124710045033416e-05,4.0663054634042855e-05,6.840691418893652e-05,5.120354149383067e-05,5.9156163417547344e-05,4.2973428115368036e-05,3.7975193897133275e-06,5.013026495398048e-06,7.414809539452726e-06,5.9854940028694986e-06,1.9293010470578475e-05,2.0146518177142128e-05,2.5798829360403737e-05,4.7522578856218983e-05,4.710857854203706e-05,5.178452536000236e-05,4.888774438941446e-05,4.5519763814842025e-05,3.891347362635972e-05
325.0,5.0,28.483306343618374,0.8349334191238181,40179.08108489392,0.5,7.899507213358172e-09,1.1334438229710343e-07,5.184417883078235e-07,1.564588018040551e-09,1.1838590542018112e-07,2.1958365009731913e-07,2.5989624211086657e-07,1.2243342534260037e-08,4.870796664925367e-09,1.5944099649101988e-09,3.415859506860557e-08,7.852356346100721e-08,1.6099040762157065e-07,2.188265432680684e-08,3.060553672053667e-08,7.133456216702243e-08,1.3979769153227814e-06,1.5768849201219277e-09,5.4575786109127076e-08,2.435566545313374e-06,1.7183039957263e-06,2.0211567669607562e-05,3.185664236573115e-05,7.128530301265188e-05,6.01312178789934e-05,9.837845549144176e-05,7.524887301735839e-05,8.600030668888569e-05,6.46993622808681e-05,6.303764788294872e-06,7.328245331389049e-06,1.2793813041575248e-05,9.582967163063742e-06,2.9908869650638214e-05,3.1267992563761146e-05,3.532645025855676e-05,6.091159894613378e-05,5.992389025834778e-05,6.431318236354516e-05,5.671526948608323e-05,5.1428043194879256e-05,4.309233228186267e-05
350.0,5.0,28.745197722283493,0.8388258826162368,32734.06948788386,0.5,8.900204796255244e-09,1.8793168168032678e-07,1.4598223215980573e-06,5.3616690059499025e-09,2.716439268839082e-07,6.04505142865346e-07,5.957993155981381e-07,3.9966857311446716e-08,1.5378005078810525e-08,6.188708114190309e-09,1.0762173768887846e-07,2.470017328046603e-07,5.202355186873041e-07,5.580845504054129e-08,7.377343409610303e-08,1.653864784771328e-07,2.422144228575121e-06,5.843862649556604e-09,1.2322533287198803e-07,4.252066029720152e-06,3.1615496026522915e-06,3.2998940791083456e-05,4.7544468852521034e-05,9.842377087791154e-05,8.433347577642758e-05,0.0001344930987688126,0.00010478521287135903,0.00011852228071957084,9.168536114619227e-05,9.758880500302884e-06,1.0299117193406991e-05,2.00678109001819e-05,1.4157937799570828e-05,4.258925076672072e-05,4.454510633598984e-05,4.611051788759828e-05,7.454182133789906e-05,7.27779804536824e-05,7.69130440286609e-05,6.471426157485831e-05,5.759701812546713e-05,4.757732275412048e-05
375.0,5.0,28.99661344580201,0.8427183461086555,26791.683248190366,0.5,9.938023056811196e-09,3.0136998743411445e-07,3.3396426598662526e-06,1.541700452949557e-08,5.751749984619439e-07,1.3803842646028861e-06,1.2589254117941665e-06,1.0772090663440898e-07,4.0766178334794384e-08,1.9032682375763513e-08,2.756766610290098e-07,6.305216450900424e-07,1.3502058956622384e-06,1.2223624492787324e-07,1.5566823452755397e-07,3.365115693754911e-07,3.859224115947289e-06,1.7478332624182178e-08,2.447935666196067e-07,6.8029926226486016e-06,5.269871189967233e-06,5.0072583564033506e-05,6.735967762229426e-05,0.00013052689288086468,0.00011329219729705559,0.00017635996338979945,0.000139604687237286,0.00015642277998091002,0.00012362320536249592,1.4210193769960065e-05,1.396046872372861e-05,2.9228060659319282e-05,1.969246127014555e-05,5.693771051094233e-05,5.95387894127685e-05,5.796955946535211e-05,8.816576902621911e-05,8.552636219404661e-05,8.939227704791388e-05,7.279474013242678e-05,6.392930749102151e-05,5.228775553134418e-05
400.0,5.0,29.258504824467128,0.8466108096010743,21978.59872784827,0.5,1.1163490316592358e-08,4.596211446660013e-07,6.452083809019725e-06,3.8406081572581146e-08,1.137103509710651e-06,2.706449949038481e-06,2.482561408589895e-06,2.513622180622814e-07,9.427575085274148e-08,4.911339996469978e-08,6.085552311808158e-07,1.3857982226656788e-06,2.984695288301336e-06,2.3812226232768366e-07,2.9580124665515485e-07,6.181587200579916e-07,5.771650171902311e-06,4.4187557878871704e-08,4.403520272026515e-07,1.018825954393127e-05,8.145167130226187e-06,7.194489780036996e-05,9.166425224195583e-05,0.00016776447418366465,0.00014706184154045595,0.00022392366825123544,0.00017955603225506474,0.00019952623149688793,0.00016032453906900427,1.9683394644420507e-05,1.8378074173641515e-05,4.04575891697443e-05,2.6387606553132702e-05,7.289537928556998e-05,7.61903555049371e-05,7.092510705558536e-05,0.00010171851236832156,9.810700097431983e-05,0.00010162486928706962,8.074209243845893e-05,7.024250644645007e-05,5.7108400953001516e-05
425.0,5.0,29.520396203132247,0.850503273093493,18155.15662773137,0.5,1.2534297545829808e-08,6.72202309111567e-07,1.1096857267741237e-05,8.495716271561206e-08,2.1120295974610205e-06,4.769798141192215e-06,4.591980128368682e-06,5.257750822566943e-07,1.9647169866047386e-07,1.116349031659237e-07,1.2078138351067793e-06,2.7365286541924666e-06,5.868133696187724e-06,4.250108331760467e-07,5.201157438224067e-07,1.0529312128434397e-06,8.228108312679306e-06,9.776873589674209e-08,7.336687144183597e-07,1.4511088807914282e-05,1.188775921697213e-05,9.928874013250435e-05,0.00012094836447839441,0.0002105232180475232,0.00018595163444624671,0.00027726815976123956,0.00022475015504212572,0.0002478563215394195,0.00020179016711531966,2.6320855443440987e-05,2.368099793873791e-05,5.377742459634424e-05,3.431626397964685e-05,9.024018978311409e-05,9.427575085274162e-05,8.493760285796909e-05,0.00011526567556717833,0.00011063690037685934,0.00011368417120933056,8.877690494117354e-05,7.668315978630269e-05,6.218705637987514e-05
450.0,5.0,29.782287581797366,0.8543957365859117,15031.419660900208,0.5,1.4057238069937475e-08,9.49073833896477e-07,1.7583284374347432e-05,1.6998085132034954e-07,3.683833559790649e-06,7.782157212031626e-06,7.965260797837784e-06,1.006931668851805e-06,3.767037989839088e-07,2.299323087021225e-07,2.2100393173491853e-06,4.981957289567124e-06,1.0531736871297156e-05,7.089245235633988e-07,8.607955238694599e-07,1.6904409316432649e-06,1.1295357994976877e-05,1.9355304139797433e-07,1.148947011916675e-06,1.9865522852667768e-05,1.657677336848879e-05,0.00013264778427465198,0.00015556073985229112,0.0002590001406947931,0.00023009119518517616,0.00033612436904705364,0.0002750426223030317,0.00030130060241861185,0.0002479133991375868,3.4245223108915174e-05,2.986757755033492e-05,6.889695054811364e-05,4.326134324915955e-05,0.00010861754936708856,0.0001133965913347663,9.979298192025279e-05,0.00012882495516931337,0.0001231402412206217,0.0001256029963694874,9.687238673827635e-05,8.329136893713079e-05,6.751495771606427e-05
475.0,5.0,30.054654615609092,0.8582882000783305,12502.590302177188,0.5,1.6080516721862675e-08,1.3316803762699819e-06,2.657663549554313e-05,3.196686154267321e-07,6.250287580151306e-06,1.2153461792171902e-05,1.340602422997833e-05,1.793907311734206e-06,6.657328693784398e-07,4.302293159387971e-07,3.7488667146053914e-06,8.412014255573932e-06,1.7386012999070976e-05,1.1099412707748238e-06,1.3449309876881254e-06,2.569803995402267e-06,1.4941699574067004e-05,3.4617842683755814e-07,1.6982436524617444e-06,2.61758021870381e-05,2.214623989405675e-05,0.00017159317101209947,0.00019484981599227115,0.0003121044780985779,0.0002784197248883564,0.00039884118690905284,0.0003289273604806473,0.0003580964371026361,0.0002971666031738027,4.332115230872226e-05,3.6795948301478456e-05,8.536896182833196e-05,5.299074190947541e-05,0.00012752637064597307,0.00013307608017014427,0.00011515956083180337,0.00014223287871228195,0.00013542536039233105,0.00013721449765730567,0.00010488176807749856,8.988764451709082e-05,7.292895657917236e-05
500.0,5.0,30.327021649420814,0.8621806635707492,10327.614057613959,0.5,1.7807378917032938e-08,1.744616598133013e-06,3.683833559790653e-05,5.317408188271431e-07,9.283249011205147e-06,1.7362009919014195e-05,1.9715146109965876e-05,2.966880130021006e-06,1.1502705477901155e-06,7.928663748785485e-07,6.175896369491144e-06,1.3765753865094154e-05,2.754228703338164e-05,1.729816359215102e-06,2.101357769046746e-06,3.906609483459361e-06,1.9719686212798375e-05,6.047835918818006e-07,2.491724371253897e-06,3.434788498657806e-05,2.9444216337987612e-05,0.00022034337640198756,0.0002426051411782533,0.0003740244560424047,0.0003348883193942218,0.00046913733883459694,0.00039147136484820526,0.0004235454298814006,0.00035473169983669137,5.4878217929145804e-05,4.536281531692421e-05,0.00010524464317340547,6.463979939995338e-05,0.0001492107110616697,0.00015563239471829522,0.00013280058862437304,0.00015700012565614897,0.0001489704055257711,0.00014979592530448767,0.00011368417120933056,9.718517029401684e-05,7.897688493998857e-05
525.0,5.0,30.588913028085933,0.8660731270631679,8629.785477669702,0.5,2.006319064790574e-08,2.291395205272899e-06,4.991142851656188e-05,8.375292821268824e-07,1.340602422997833e-05,2.4154608344449403e-05,2.814491879812148e-05,4.5248063785554845e-06,1.8378074173641495e-06,1.3458603540559487e-06,9.384259312370178e-06,2.07491351745491e-05,3.9957655661880566e-05,2.6625636585129727e-06,3.272653305753711e-06,5.929253245800001e-06,2.550351260275341e-05,1.0356189770449868e-06,3.636637393308478e-06,4.409608164506378e-05,3.847689338937883e-05,0.0002739050251286866,0.0002936973311001446,0.0004370186790706136,0.00039291625861305614,0.0005381458555867277,0.00045435990492934006,0.0004884273784229249,0.0004136185425726617,6.926279294373628e-05,5.596287273819709e-05,0.00012930043917962805,7.861401911481289e-05,0.0001743010486619498,0.00018167702098188075,0.00015328512063629348,0.000173500208088157,0.00016405897731995404,0.00016353096517445832,0.0001233388798801107,0.00010522041248852436,8.572352082084063e-05
550.0,5.0,30.850804406751056,0.8689924746824821,7277.798045368242,0.5,2.3088727601076293e-08,3.009539168873202e-06,6.625215359025826e-05,1.2858786926344002e-06,1.9015160697745817e-05,3.293821044764937e-05,3.9373135370085025e-05,6.70501880162842e-06,2.822279362118107e-06,2.1547654333634622e-06,1.3794310581975338e-05,3.027610480923129e-05,5.6066055164769835e-05,3.890451449942807e-06,4.858475309374926e-06,8.611920261487529e-06,3.216621792879041e-05,1.649301295089644e-06,5.079254803650207e-06,5.5118831232760605e-05,4.871918336436787e-05,0.0003338873767251231,0.00035018698409688753,0.0005055917747662182,0.0004556170837990162,0.0006110827157024999,0.0005214347854144578,0.0005574424015437457,0.00047588279098881677,8.548698491636656e-05,6.770176640518238e-05,0.0001554891179769753,9.369145856727325e-05,0.00020053953334298277,0.00020892961308540387,0.0001747833262418219,0.00019015160697745804,0.00017922558226960767,0.00017697014225884677,0.00013286175963958023,0.00011318789936554155,9.249111180764648e-05
575.0,5.0,31.03936619938994,0.871911822301796,6441.692655151762,0.5,2.5733567644261103e-08,3.862780230114958e-06,8.525110168263658e-05,1.8953961755993428e-06,2.581665671701628e-05,4.3471036960620976e-05,5.266232148938971e-05,9.591797467879689e-06,4.195657223387254e-06,3.3014140864591146e-06,1.9642646458798543e-05,4.278583381637387e-05,7.617281404686803e-05,5.500472528676342e-06,7.014552984199714e-06,1.2198319380086838e-05,3.9847400971777496e-05,2.539218069886714e-06,6.942246017141195e-06,6.751495771606427e-05,6.0325370792661274e-05,0.00039939258717802976,0.0004110550612811748,0.0005778298856282212,0.0005215548640348758,0.0006856460841231653,0.0005910170366102438,0.0006290714855478365,0.0005406298239953033,0.00010425574594842373,8.124562800558314e-05,0.00018518252436381793,0.00011071335204255202,0.00022908676527677712,0.00023861624108794952,0.00019833529203679354,0.00020773037255725628,0.00019520907340433058,0.00019072165205939065,0.00014272498301648925,0.00012150663676334153,9.956346443087904e-05
600.0,5.0,31.259354957468638,0.87483116992111,5662.3928903825345,0.5,2.9478134766065164e-08,4.976224899734698e-06,0.00010816829893379333,2.7296062255135867e-06,3.446672348717893e-05,5.650670713353116e-05,6.919902892284823e-05,1.3347502165809511e-05,6.021434963870293e-06,4.83281310069531e-06,2.7133136521506982e-05,5.866782664019771e-05,0.00010060046774724975,7.498942093324552e-06,9.815219132257567e-06,1.679577313988084e-05,4.8506506799997096e-05,3.815047942794382e-06,9.326098541742986e-06,8.117083246672248e-05,7.31307453862483e-05,0.00046978592394393695,0.00047588279098881677,0.0006535818751130743,0.0005904729404069865,0.0007615527662740397,0.0006629793476706683,0.0007029104501361862,0.000607295411827024,0.00012595053018858246,9.727472237769647e-05,0.000219179534384413,0.00013037670471382134,0.0002608555011868904,0.00027151885903272635,0.0002248536801491626,0.00022682974262244748,0.00021261798598625216,0.0002051162178825564,0.00015324982949611657,0.00013037670471382134,0.00010717660600831279
650.0,5.0,31.688856818479437,0.8806698651597381,4477.133041763623,0.5,3.887764949279984e-08,8.053784411990663e-06,0.0001659204817421629,5.305178488808976e-06,5.768992840692843e-05,9.067759645839045e-05,0.00011212436590474913,2.4282869170389574e-05,1.1566447741656453e-05,9.466730200346962e-06,4.833926025160843e-05,0.00010299117193407001,0.00016481623915255087,1.2891397503856082e-05,1.7790985265651425e-05,2.96893028622637e-05,6.90716769324192e-05,7.721470205645141e-06,1.5718098282039195e-05,0.00011240871934697291,0.00010237643446432736,0.0006260369976726428,0.0006171631684555836,0.0008141417005707746,0.0007363766349615142,0.000916220490122,0.0008124562800558315,0.0008556575760980932,0.0007464487584100666,0.00017819684068164183,0.0001356438162909268,0.0002992264636608191,0.0001770924311345065,0.0003327361598061627,0.0003459393778261221,0.00028536453620049663,0.0002684726193431143,0.00025055322664819493,0.00023474697253405958,0.00017534767024228272,0.00014910767554527173,0.00012331048332289078
700.0,5.0,32.10788302434363,0.8865085603983663,3597.4933515574157,0.5,5.2071489403399134e-08,1.2653189142138569e-05,0.00024188002231478433,9.676092245777282e-06,9.059411775490589e-05,0.00013807021464220045,0.00017045117524684735,4.18986471096769e-05,2.0902585088579078e-05,1.713957307508426e-05,8.066776045948455e-05,0.00016908302148684092,0.000255152601090967,2.069188232948898e-05,2.986757755033492e-05,4.8932792408193714e-05,9.488553267278022e-05,1.356750530299862e-05,2.4310841956013043e-05,0.00014962356560944322,0.00013702505971242463,0.0008068633703638187,0.0007769623959921386,0.000987188301068396,0.0008947464830528045,0.0010747315542417326,0.0009707334611535075,0.0010162486928706955,0.0008947464830528045,0.00024266100950824174,0.00018113400926196034,0.0003954576670784638,0.0002345308621200274,0.000417157446120627,0.0004334110703101767,0.0003562049907308448,0.0003145574677431893,0.00029221331424403714,0.0002650940621093074,0.00019806147089717377,0.00016830615557016616,0.00014011995849400074
750.0,5.0,32.52690923020782,0.8923472556369945,2958.0124665515464,0.5,7.169683755804194e-08,1.9186687406702878e-05,0.00033829844379759005,1.6788040181225595e-05,0.00013505168278550394,0.000201372424986239,0.00024649039456046593,6.998419960022739e-05,3.615763363610973e-05,2.9383261486728066e-05,0.00012761449317491612,0.0002624822861606353,0.0003782683455893897,3.1644628388355264e-05,4.7336920334830185e-05,7.638357835776911e-05,0.0001269404401961804,2.1537733556621775e-05,3.52370871042487e-05,0.0001934193858619277,0.0001776233268288438,0.0010143784167147654,0.0009552125065089959,0.0011684227381673319,0.001064388074421428,0.0012339569261396192,0.0011344882442111649,0.0011808643185698606,0.0010497841225523608,0.0003198895109691397,0.00023302364967224613,0.000508627690306437,0.00030556246157876875,0.000516535292226423,0.0005361669005949889,0.0004382278761036718,0.00036542646775065247,0.00033790918743772317,0.00029634663485486135,0.00022130947096056364,0.00018784515586741288,0.00015747078772898487
800.0,5.0,32.945935436072006,0.8981859508756224,2488.857318282395,0.5,9.997697679981577e-08,2.8229292907797836e-05,0.00045909229075913083,2.8015604642568956e-05,0.00019399922723909832,0.0002844461107447914,0.00034482599655262346,0.00011537188808285899,6.049228644838518e-05,4.841723675840995e-05,0.000193285822619974,0.00038886602433123015,0.000542000890401624,4.6805835289681975e-05,7.184557087925966e-05,0.00011428783347897725,0.00016664795935998332,3.188599693386384e-05,4.8775305697459445e-05,0.0002448499389111934,0.00022506087344336,0.001254007113248129,0.0011547819846894588,0.0013564381629092683,0.0012456613801138867,0.0013931568029453031,0.0013025667861366892,0.0013480313738130907,0.001210598133550482,0.0004105820889699132,0.0002904022654464452,0.000639145889185814,0.00039445730207527855,0.0006324118513762196,0.0006556921737208475,0.0005318632707726799,0.00042150234972104436,0.0003878823338023733,0.00032877591870669726,0.0002452449086072021,0.00020777820975042657,0.00017538805018417605
850.0,5.0,33.3544859867896,0.9040246461142506,2133.0449131465793,0.5,1.4076672283622645e-07,4.018833372541837e-05,0.000607295411827024,4.498834324565383e-05,0.00026977394324449185,0.00039066094834593626,0.00046978592394393695,0.00018823483601033698,9.824263447582711e-05,7.735706787749396e-05,0.00028125483690402247,0.0005511883123276057,0.0007514498463746845,6.777975582993667e-05,0.00010580349159962313,0.00016569141239736635,0.0002163216565407294,4.525848373686595e-05,6.570523909635545e-05,0.00030591445594864105,0.00028106062003343965,0.0015310874616820305,0.001378795952968858,0.0015488166189124815,0.00143946132207816,0.001550600786794245,0.001473669177036689,0.0015160027880536714,0.0013762584548024915,0.0005170112579686551,0.00035391583956694987,0.0007870457896950988,0.0005066406124332976,0.0007659492583728878,0.0007932315874244959,0.000636942165377709,0.00048328131006953077,0.0004425883723626265,0.0003632452968993705,0.0002703958364108844,0.00022855988033754308,0.0001942674323031491
900.0,5.0,33.77351219265378,0.9098633413528787,1849.268618978076,0.5,1.94625615936124e-07,5.5526461711956316e-05,0.0007857782435590089,6.953444618256636e-05,0.0003650059970708617,0.0005234798870090691,0.0006284923560377515,0.0003035987645987504,0.00015527445014329984,0.00012067019095932746,0.0003949116993489751,0.0007500668987360681,0.0010085559596191057,9.740920524918584e-05,0.0001533557272995817,0.00023561340739338497,0.00028015604642568935,6.303764788294879e-05,8.753868129426662e-05,0.0003805397250027089,0.0003492207172634071,0.0018543854028467953,0.0016341804099278317,0.0017466263188852154,0.0016496811044727298,0.0017088344862490799,0.0016500610013202275,0.0016877184574248044,0.0015495300395827515,0.0006446143956044051,0.00042638311690007893,0.0009549925860214363,0.0006508786108404094,0.0009189671773189253,0.0009495109992021986,0.0007538761431019945,0.0005515691912608029,0.0005032687915706668,0.00040058990432775073,0.00029778306796291164,0.0002511308114868052,0.00021483250873159955
950.0,5.0,34.21348970881119,0.9157020365915068,1629.2960326397213,0.5,2.6662446683125123e-07,7.512768385722679e-05,0.0009977000638225538,0.00010389628049090369,0.0004847301126243662,0.0006872266615842486,0.0008336811846196342,0.000484060895610673,0.00023779351141013522,0.0001830627575362362,0.0005381458555867277,0.000987188301068396,0.001317649798657222,0.000139283605366568,0.0002190786217164843,0.0003283976192504801,0.0003624933134609573,8.695608932545944e-05,0.00011614486138403431,0.0004727156711736162,0.00043281270422022193,0.002229975029531496,0.0019257504144506528,0.0019471526498538996,0.0018780190790114112,0.001868099481927755,0.0018306275753623624,0.0018625159474379121,0.001728223872949766,0.0007978109633536664,0.0005113285003019642,0.0011423521410363017,0.0008338731689085956,0.0010881781468163937,0.0011207274261366479,0.0008800351116873232,0.0006260369976726428,0.0005697705527561365,0.00044167213441297695,0.00032817084854452617,0.00027624854546315743,0.0002379030445880625
1000.0,5.0,34.65346722496859,0.921540731830135,1442.1153515248711,0.5,3.650900524844981e-07,0.00010011519555381683,0.0012459482372707469,0.00015000301904559478,0.000633869711256927,0.0008859312069730526,0.0011010321487297714,0.0007568328950209743,0.0003506711196464776,0.00026804024115654687,0.0007125248247522672,0.0012612465753175383,0.00167880401812256,0.0001979702812179081,0.0003078222441222631,0.0004474041415755963,0.0004679505908852533,0.00011912420080273737,0.00015367385997357255,0.0005865431942902654,0.00053542667009824,0.0026588877307050836,0.002254758329676344,0.0021438776659735066,0.0021217782831446626,0.0020230191786782714,0.0020095554765889177,0.0020356354247857813,0.0019080950285281933,0.0009788136113351815,0.0006110827157024999,0.0013430741797949026,0.001052446431734054,0.001264736347471151,0.0012980756402389774,0.0010094853018985724,0.0007043686205287468,0.0006407667976494357,0.0004865192179849537,0.00036174288676421807,0.00030415852959477435,0.0002636938493453464
1100.0,5.0,35.63817880874944,0.9341912381804958,1150.8003889444356,0.5,6.731316327276253e-07,0.00017370007261373766,0.0018616584246137872,0.0002835306411760687,0.0010466464385521961,0.0014070191228903336,0.0019076557239900676,0.001706082389003124,0.0006793600430398659,0.0005120354149383068,0.001159578087726087,0.001923977549331682,0.002566256131321226,0.0003921028509194608,0.0005737200135493511,0.0007709034690644301,0.00077250268929781,0.00021862508936066997,0.00026705456121918974,0.0009084478470267756,0.000825657632621327,0.003690625685841209,0.003051406029141041,0.0025246431459482474,0.002666858664521481,0.002324341840392527,0.002363741608116294,0.0023790304458806253,0.002269342256355059,0.0014315285042150736,0.0008602011127130234,0.0017510558574787781,0.001531792715893418,0.001606571283711351,0.0016379475848349561,0.001259505301885825,0.0008647687754802236,0.0007888601176185544,0.0005878953159960762,0.0004395416154378247,0.0003690625685841208,0.00032426494398996985
